date,num_orders,order_status,total_cbv,service
2016-01-01,9280,Cancelled,236874820,GO-SHOP
2016-01-01,12440,Completed,289534700,GO-SHOP
2016-01-01,120,No Driver Found,2617160,GO-SHOP
2016-01-01,0,Other,69160,GO-SHOP
2016-01-02,10620,Cancelled,277076800,GO-SHOP
2016-01-02,14900,Completed,355577040,GO-SHOP
2016-01-02,80,No Driver Found,1889160,GO-SHOP
2016-01-03,10370,Cancelled,262465840,GO-SHOP
2016-01-03,14390,Completed,341455660,GO-SHOP
2016-01-03,60,No Driver Found,1466920,GO-SHOP
2016-01-04,12080,Cancelled,321306440,GO-SHOP
2016-01-04,15740,Completed,387175880,GO-SHOP
2016-01-04,60,No Driver Found,1383200,GO-SHOP
2016-01-04,10,Other,269360,GO-SHOP
2016-01-05,12790,Cancelled,332450300,GO-SHOP
2016-01-05,17070,Completed,420578340,GO-SHOP
2016-01-05,20,No Driver Found,442260,GO-SHOP
2016-01-05,50,Other,1503320,GO-SHOP
2016-01-06,12760,Cancelled,335016500,GO-SHOP
2016-01-06,17210,Completed,424151000,GO-SHOP
2016-01-06,70,No Driver Found,1885520,GO-SHOP
2016-01-06,0,Other,27300,GO-SHOP
2016-01-07,11940,Cancelled,310664900,GO-SHOP
2016-01-07,16380,Completed,403852540,GO-SHOP
2016-01-07,40,No Driver Found,1350440,GO-SHOP
2016-01-08,13520,Cancelled,352230060,GO-SHOP
2016-01-08,17680,Completed,437002020,GO-SHOP
2016-01-08,50,No Driver Found,1430520,GO-SHOP
2016-01-09,13510,Cancelled,348100480,GO-SHOP
2016-01-09,16950,Completed,413886200,GO-SHOP
2016-01-09,110,No Driver Found,2717260,GO-SHOP
2016-01-09,50,Other,1190280,GO-SHOP
2016-01-10,14460,Cancelled,359102380,GO-SHOP
2016-01-10,16500,Completed,390817700,GO-SHOP
2016-01-10,30,No Driver Found,973700,GO-SHOP
2016-01-11,13210,Cancelled,351629460,GO-SHOP
2016-01-11,16780,Completed,412250020,GO-SHOP
2016-01-11,60,No Driver Found,1359540,GO-SHOP
2016-01-12,12900,Cancelled,334568780,GO-SHOP
2016-01-12,17390,Completed,426571600,GO-SHOP
2016-01-12,30,No Driver Found,977340,GO-SHOP
2016-01-12,0,Other,32760,GO-SHOP
2016-01-13,13430,Cancelled,349068720,GO-SHOP
2016-01-13,19160,Completed,467523420,GO-SHOP
2016-01-13,20,No Driver Found,609700,GO-SHOP
2016-01-13,0,Other,60060,GO-SHOP
2016-01-14,10650,Cancelled,277888520,GO-SHOP
2016-01-14,17580,Completed,433241900,GO-SHOP
2016-01-14,20,No Driver Found,582400,GO-SHOP
2016-01-14,10,Other,318500,GO-SHOP
2016-01-15,11340,Cancelled,291593120,GO-SHOP
2016-01-15,17690,Completed,440538280,GO-SHOP
2016-01-15,30,No Driver Found,809900,GO-SHOP
2016-01-15,0,Other,27300,GO-SHOP
2016-01-16,11570,Cancelled,293975500,GO-SHOP
2016-01-16,18490,Completed,451014200,GO-SHOP
2016-01-16,40,No Driver Found,1355900,GO-SHOP
2016-01-17,10830,Cancelled,266933940,GO-SHOP
2016-01-17,17730,Completed,416277680,GO-SHOP
2016-01-17,50,No Driver Found,1253980,GO-SHOP
2016-01-18,12160,Cancelled,313755260,GO-SHOP
2016-01-18,18410,Completed,448426160,GO-SHOP
2016-01-18,40,No Driver Found,1501500,GO-SHOP
2016-01-19,13130,Cancelled,333624200,GO-SHOP
2016-01-19,19320,Completed,472046120,GO-SHOP
2016-01-19,20,No Driver Found,469560,GO-SHOP
2016-01-20,13150,Cancelled,336445200,GO-SHOP
2016-01-20,20010,Completed,481693940,GO-SHOP
2016-01-20,10,No Driver Found,271180,GO-SHOP
2016-01-21,13790,Cancelled,352071720,GO-SHOP
2016-01-21,20670,Completed,496363140,GO-SHOP
2016-01-21,20,No Driver Found,380380,GO-SHOP
2016-01-22,12540,Cancelled,319222540,GO-SHOP
2016-01-22,20660,Completed,499917600,GO-SHOP
2016-01-22,20,No Driver Found,607880,GO-SHOP
2016-01-23,11920,Cancelled,302471260,GO-SHOP
2016-01-23,19760,Completed,476232120,GO-SHOP
2016-01-23,10,No Driver Found,291200,GO-SHOP
2016-01-24,11070,Cancelled,277866680,GO-SHOP
2016-01-24,18120,Completed,424767980,GO-SHOP
2016-01-24,20,No Driver Found,467740,GO-SHOP
2016-01-25,9990,Cancelled,255962980,GO-SHOP
2016-01-25,16720,Completed,409878560,GO-SHOP
2016-01-25,10,No Driver Found,320320,GO-SHOP
2016-01-25,0,Other,27300,GO-SHOP
2016-01-26,11760,Cancelled,297367980,GO-SHOP
2016-01-26,19520,Completed,480425400,GO-SHOP
2016-01-26,20,No Driver Found,505960,GO-SHOP
2016-01-27,12510,Cancelled,323521380,GO-SHOP
2016-01-27,20260,Completed,500152380,GO-SHOP
2016-01-27,10,No Driver Found,207480,GO-SHOP
2016-01-28,12250,Cancelled,308480900,GO-SHOP
2016-01-28,19980,Completed,491512840,GO-SHOP
2016-01-28,20,No Driver Found,484120,GO-SHOP
2016-01-29,12520,Cancelled,322054460,GO-SHOP
2016-01-29,19910,Completed,489811140,GO-SHOP
2016-01-29,20,No Driver Found,720720,GO-SHOP
2016-01-29,0,Other,54600,GO-SHOP
2016-01-30,10970,Cancelled,283910900,GO-SHOP
2016-01-30,19720,Completed,472382820,GO-SHOP
2016-01-30,20,No Driver Found,697060,GO-SHOP
2016-01-30,0,Other,18200,GO-SHOP
2016-01-31,8490,Cancelled,210199080,GO-SHOP
2016-01-31,18710,Completed,437156720,GO-SHOP
2016-01-31,10,No Driver Found,271180,GO-SHOP
2016-02-01,9120,Cancelled,232310260,GO-SHOP
2016-02-01,18670,Completed,456929200,GO-SHOP
2016-02-01,440,No Driver Found,11453260,GO-SHOP
2016-02-01,0,Other,27300,GO-SHOP
2016-02-02,9530,Cancelled,244040160,GO-SHOP
2016-02-02,18030,Completed,447261360,GO-SHOP
2016-02-02,1140,No Driver Found,27835080,GO-SHOP
2016-02-02,0,Other,54600,GO-SHOP
2016-02-03,9830,Cancelled,253127420,GO-SHOP
2016-02-03,19710,Completed,482656720,GO-SHOP
2016-02-03,60,No Driver Found,1701700,GO-SHOP
2016-02-04,8560,Cancelled,212188340,GO-SHOP
2016-02-04,19070,Completed,467487020,GO-SHOP
2016-02-04,20,No Driver Found,939120,GO-SHOP
2016-02-05,8810,Cancelled,236314260,GO-SHOP
2016-02-05,19030,Completed,473234580,GO-SHOP
2016-02-05,20,No Driver Found,586040,GO-SHOP
2016-02-06,7860,Cancelled,207916800,GO-SHOP
2016-02-06,18730,Completed,463037120,GO-SHOP
2016-02-06,20,No Driver Found,564200,GO-SHOP
2016-02-07,7190,Cancelled,180374740,GO-SHOP
2016-02-07,16330,Completed,393671460,GO-SHOP
2016-02-07,40,No Driver Found,1066520,GO-SHOP
2016-02-08,7190,Cancelled,176782060,GO-SHOP
2016-02-08,14500,Completed,340456480,GO-SHOP
2016-02-08,40,No Driver Found,986440,GO-SHOP
2016-02-09,7680,Cancelled,194650820,GO-SHOP
2016-02-09,16340,Completed,396385080,GO-SHOP
2016-02-09,20,No Driver Found,560560,GO-SHOP
2016-02-10,8720,Cancelled,219579360,GO-SHOP
2016-02-10,16820,Completed,408449860,GO-SHOP
2016-02-10,70,No Driver Found,1712620,GO-SHOP
2016-02-11,7530,Cancelled,202740720,GO-SHOP
2016-02-11,15710,Completed,388444420,GO-SHOP
2016-02-11,40,No Driver Found,1308580,GO-SHOP
2016-02-12,6550,Cancelled,185103100,GO-SHOP
2016-02-12,15260,Completed,377979420,GO-SHOP
2016-02-12,120,No Driver Found,4338880,GO-SHOP
2016-02-12,0,Other,40040,GO-SHOP
2016-02-13,5360,Cancelled,157333540,GO-SHOP
2016-02-13,14160,Completed,358487220,GO-SHOP
2016-02-13,40,No Driver Found,1051960,GO-SHOP
2016-02-14,4650,Cancelled,128923340,GO-SHOP
2016-02-14,13090,Completed,315992040,GO-SHOP
2016-02-14,230,No Driver Found,5671120,GO-SHOP
2016-02-15,5130,Cancelled,149616740,GO-SHOP
2016-02-15,12560,Completed,315788200,GO-SHOP
2016-02-15,190,No Driver Found,5929560,GO-SHOP
2016-02-16,4650,Cancelled,135357040,GO-SHOP
2016-02-16,12570,Completed,313691560,GO-SHOP
2016-02-16,110,No Driver Found,3208660,GO-SHOP
2016-02-17,5050,Cancelled,145538120,GO-SHOP
2016-02-17,12800,Completed,317311540,GO-SHOP
2016-02-17,220,No Driver Found,6881420,GO-SHOP
2016-02-18,4240,Cancelled,123370520,GO-SHOP
2016-02-18,11730,Completed,294920080,GO-SHOP
2016-02-18,90,No Driver Found,3174080,GO-SHOP
2016-02-19,4390,Cancelled,125387080,GO-SHOP
2016-02-19,11930,Completed,297588200,GO-SHOP
2016-02-19,210,No Driver Found,7252700,GO-SHOP
2016-02-20,3530,Cancelled,100338420,GO-SHOP
2016-02-20,11680,Completed,290211740,GO-SHOP
2016-02-20,70,No Driver Found,2014740,GO-SHOP
2016-02-21,3670,Cancelled,99992620,GO-SHOP
2016-02-21,11240,Completed,268093280,GO-SHOP
2016-02-21,110,No Driver Found,3141320,GO-SHOP
2016-02-22,3760,Cancelled,109513040,GO-SHOP
2016-02-22,11320,Completed,282367540,GO-SHOP
2016-02-22,240,No Driver Found,7431060,GO-SHOP
2016-02-23,3770,Cancelled,111677020,GO-SHOP
2016-02-23,11620,Completed,288386280,GO-SHOP
2016-02-23,160,No Driver Found,4884880,GO-SHOP
2016-02-24,3640,Cancelled,107323580,GO-SHOP
2016-02-24,11470,Completed,283288460,GO-SHOP
2016-02-24,220,No Driver Found,6914180,GO-SHOP
2016-02-25,4280,Cancelled,125059480,GO-SHOP
2016-02-25,11880,Completed,294337680,GO-SHOP
2016-02-25,530,No Driver Found,19319300,GO-SHOP
2016-02-26,4370,Cancelled,125778380,GO-SHOP
2016-02-26,12840,Completed,317781100,GO-SHOP
2016-02-26,890,No Driver Found,29263780,GO-SHOP
2016-02-27,3960,Cancelled,112865480,GO-SHOP
2016-02-27,13200,Completed,325690820,GO-SHOP
2016-02-27,210,No Driver Found,6126120,GO-SHOP
2016-02-28,3800,Cancelled,102462360,GO-SHOP
2016-02-28,11800,Completed,284138400,GO-SHOP
2016-02-28,450,No Driver Found,13071240,GO-SHOP
2016-02-29,4290,Cancelled,120453060,GO-SHOP
2016-02-29,11760,Completed,287834820,GO-SHOP
2016-02-29,1010,No Driver Found,31456880,GO-SHOP
2016-03-01,4370,Cancelled,126198800,GO-SHOP
2016-03-01,12280,Completed,305541600,GO-SHOP
2016-03-01,680,No Driver Found,22602580,GO-SHOP
2016-03-02,3940,Cancelled,115224200,GO-SHOP
2016-03-02,12410,Completed,307965840,GO-SHOP
2016-03-02,660,No Driver Found,22000160,GO-SHOP
2016-03-03,4040,Cancelled,115988600,GO-SHOP
2016-03-03,12240,Completed,303530500,GO-SHOP
2016-03-03,720,No Driver Found,23063040,GO-SHOP
2016-03-04,4120,Cancelled,120376620,GO-SHOP
2016-03-04,12340,Completed,306384260,GO-SHOP
2016-03-04,1020,No Driver Found,33082140,GO-SHOP
2016-03-05,4040,Cancelled,114894780,GO-SHOP
2016-03-05,12990,Completed,319319000,GO-SHOP
2016-03-05,450,No Driver Found,13418860,GO-SHOP
2016-03-06,3840,Cancelled,102771760,GO-SHOP
2016-03-06,11870,Completed,280310940,GO-SHOP
2016-03-06,760,No Driver Found,18642260,GO-SHOP
2016-03-07,4020,Cancelled,113282260,GO-SHOP
2016-03-07,12160,Completed,301717780,GO-SHOP
2016-03-07,880,No Driver Found,26865020,GO-SHOP
2016-03-08,4360,Cancelled,122884580,GO-SHOP
2016-03-08,12160,Completed,301277340,GO-SHOP
2016-03-08,1130,No Driver Found,34212360,GO-SHOP
2016-03-09,3290,Cancelled,89316500,GO-SHOP
2016-03-09,10020,Completed,239182580,GO-SHOP
2016-03-09,480,No Driver Found,12208560,GO-SHOP
2016-03-10,4040,Cancelled,114272340,GO-SHOP
2016-03-10,11230,Completed,279852300,GO-SHOP
2016-03-10,860,No Driver Found,25831260,GO-SHOP
2016-03-11,4200,Cancelled,120982680,GO-SHOP
2016-03-11,12010,Completed,294945560,GO-SHOP
2016-03-11,1670,No Driver Found,55211520,GO-SHOP
2016-03-12,3840,Cancelled,106197000,GO-SHOP
2016-03-12,12720,Completed,310890580,GO-SHOP
2016-03-12,1010,No Driver Found,29655080,GO-SHOP
2016-03-13,3400,Cancelled,92880060,GO-SHOP
2016-03-13,11480,Completed,272994540,GO-SHOP
2016-03-13,910,No Driver Found,23130380,GO-SHOP
2016-03-14,4010,Cancelled,114951200,GO-SHOP
2016-03-14,11230,Completed,272577760,GO-SHOP
2016-03-14,2310,No Driver Found,77976080,GO-SHOP
2016-03-15,4130,Cancelled,111740720,GO-SHOP
2016-03-15,11400,Completed,274688960,GO-SHOP
2016-03-15,2520,No Driver Found,78034320,GO-SHOP
2016-03-16,3370,Cancelled,100611420,GO-SHOP
2016-03-16,12870,Completed,331782360,GO-SHOP
2016-03-16,260,No Driver Found,11305840,GO-SHOP
2016-03-17,3350,Cancelled,101588760,GO-SHOP
2016-03-17,12530,Completed,325031980,GO-SHOP
2016-03-17,170,No Driver Found,7755020,GO-SHOP
2016-03-17,10,Other,158340,GO-SHOP
2016-03-18,3310,Cancelled,98709520,GO-SHOP
2016-03-18,13160,Completed,339020500,GO-SHOP
2016-03-18,150,No Driver Found,7016100,GO-SHOP
2016-03-19,3020,Cancelled,89895260,GO-SHOP
2016-03-19,13040,Completed,336432460,GO-SHOP
2016-03-19,100,No Driver Found,4586400,GO-SHOP
2016-03-19,10,Other,271180,GO-SHOP
2016-03-20,3050,Cancelled,84646380,GO-SHOP
2016-03-20,11510,Completed,284043760,GO-SHOP
2016-03-20,290,No Driver Found,8774220,GO-SHOP
2016-03-21,3060,Cancelled,89605880,GO-SHOP
2016-03-21,12070,Completed,309208900,GO-SHOP
2016-03-21,180,No Driver Found,7243600,GO-SHOP
2016-03-22,3300,Cancelled,96745740,GO-SHOP
2016-03-22,11360,Completed,287738360,GO-SHOP
2016-03-22,520,No Driver Found,22293180,GO-SHOP
2016-03-23,3470,Cancelled,103381460,GO-SHOP
2016-03-23,12790,Completed,327880280,GO-SHOP
2016-03-23,210,No Driver Found,9462180,GO-SHOP
2016-03-24,3510,Cancelled,102238500,GO-SHOP
2016-03-24,12710,Completed,328679260,GO-SHOP
2016-03-24,180,No Driver Found,8410220,GO-SHOP
2016-03-24,10,Other,323960,GO-SHOP
2016-03-25,3550,Cancelled,99772400,GO-SHOP
2016-03-25,12150,Completed,304132920,GO-SHOP
2016-03-25,170,No Driver Found,6610240,GO-SHOP
2016-03-26,3980,Cancelled,116248860,GO-SHOP
2016-03-26,13210,Completed,341805100,GO-SHOP
2016-03-26,100,No Driver Found,4044040,GO-SHOP
2016-03-27,3160,Cancelled,86793980,GO-SHOP
2016-03-27,11000,Completed,274934660,GO-SHOP
2016-03-27,80,No Driver Found,2786420,GO-SHOP
2016-03-28,3670,Cancelled,105909440,GO-SHOP
2016-03-28,13360,Completed,342797000,GO-SHOP
2016-03-28,100,No Driver Found,4901260,GO-SHOP
2016-03-29,3570,Cancelled,102380460,GO-SHOP
2016-03-29,13630,Completed,349576500,GO-SHOP
2016-03-29,90,No Driver Found,3478020,GO-SHOP
2016-03-30,3650,Cancelled,108069780,GO-SHOP
2016-03-30,13090,Completed,335395060,GO-SHOP
2016-03-30,70,No Driver Found,2799160,GO-SHOP
2016-03-31,3490,Cancelled,102451440,GO-SHOP
2016-03-31,12980,Completed,334730760,GO-SHOP
2016-03-31,120,No Driver Found,5418140,GO-SHOP
2016-04-01,3770,Cancelled,112843640,GO-SHOP
2016-04-01,13320,Completed,342647760,GO-SHOP
2016-04-01,200,No Driver Found,8814260,GO-SHOP
2016-04-01,0,Other,27300,GO-SHOP
2016-01-01,160,Cancelled,0,GO-TIX
2016-01-01,20,Completed,0,GO-TIX
2016-01-01,0,Failed/Timeout,0,GO-TIX
2016-01-02,130,Cancelled,0,GO-TIX
2016-01-02,20,Completed,0,GO-TIX
2016-01-02,10,Failed/Timeout,0,GO-TIX
2016-01-03,80,Cancelled,0,GO-TIX
2016-01-03,0,Completed,0,GO-TIX
2016-01-03,0,Failed/Timeout,0,GO-TIX
2016-01-04,140,Cancelled,0,GO-TIX
2016-01-04,20,Completed,0,GO-TIX
2016-01-04,10,Failed/Timeout,0,GO-TIX
2016-01-05,140,Cancelled,0,GO-TIX
2016-01-05,30,Completed,0,GO-TIX
2016-01-05,20,Failed/Timeout,0,GO-TIX
2016-01-06,170,Cancelled,0,GO-TIX
2016-01-06,20,Completed,0,GO-TIX
2016-01-06,20,Failed/Timeout,273000,GO-TIX
2016-01-07,370,Cancelled,0,GO-TIX
2016-01-07,50,Completed,0,GO-TIX
2016-01-07,40,Failed/Timeout,0,GO-TIX
2016-01-08,460,Cancelled,0,GO-TIX
2016-01-08,30,Completed,0,GO-TIX
2016-01-08,50,Failed/Timeout,0,GO-TIX
2016-01-09,440,Cancelled,0,GO-TIX
2016-01-09,40,Completed,0,GO-TIX
2016-01-09,50,Failed/Timeout,0,GO-TIX
2016-01-09,0,Other,0,GO-TIX
2016-01-10,370,Cancelled,0,GO-TIX
2016-01-10,10,Completed,0,GO-TIX
2016-01-10,30,Failed/Timeout,0,GO-TIX
2016-01-11,290,Cancelled,0,GO-TIX
2016-01-11,10,Completed,0,GO-TIX
2016-01-11,30,Failed/Timeout,273000,GO-TIX
2016-01-11,0,Other,0,GO-TIX
2016-01-12,260,Cancelled,0,GO-TIX
2016-01-12,20,Completed,139230,GO-TIX
2016-01-12,40,Failed/Timeout,91000,GO-TIX
2016-01-13,270,Cancelled,0,GO-TIX
2016-01-13,20,Completed,10920,GO-TIX
2016-01-13,20,Failed/Timeout,1365,GO-TIX
2016-01-14,230,Cancelled,0,GO-TIX
2016-01-14,30,Completed,192920,GO-TIX
2016-01-14,40,Failed/Timeout,145600,GO-TIX
2016-01-15,260,Cancelled,0,GO-TIX
2016-01-15,30,Completed,121485,GO-TIX
2016-01-15,30,Failed/Timeout,19110,GO-TIX
2016-01-16,320,Cancelled,0,GO-TIX
2016-01-16,30,Completed,91000,GO-TIX
2016-01-16,20,Failed/Timeout,0,GO-TIX
2016-01-17,300,Cancelled,0,GO-TIX
2016-01-17,60,Completed,0,GO-TIX
2016-01-17,20,Failed/Timeout,0,GO-TIX
2016-01-18,210,Cancelled,0,GO-TIX
2016-01-18,10,Completed,910,GO-TIX
2016-01-18,20,Failed/Timeout,0,GO-TIX
2016-01-19,230,Cancelled,0,GO-TIX
2016-01-19,10,Completed,0,GO-TIX
2016-01-19,10,Failed/Timeout,0,GO-TIX
2016-01-20,260,Cancelled,0,GO-TIX
2016-01-20,40,Completed,110565,GO-TIX
2016-01-20,10,Failed/Timeout,68250,GO-TIX
2016-01-21,170,Cancelled,0,GO-TIX
2016-01-21,40,Completed,42315,GO-TIX
2016-01-21,30,Failed/Timeout,10920,GO-TIX
2016-01-22,200,Cancelled,0,GO-TIX
2016-01-22,20,Completed,19565,GO-TIX
2016-01-22,20,Failed/Timeout,91000,GO-TIX
2016-01-23,210,Cancelled,0,GO-TIX
2016-01-23,10,Completed,23205,GO-TIX
2016-01-23,20,Failed/Timeout,86450,GO-TIX
2016-01-24,190,Cancelled,0,GO-TIX
2016-01-24,10,Completed,15015,GO-TIX
2016-01-24,20,Failed/Timeout,0,GO-TIX
2016-01-25,110,Cancelled,0,GO-TIX
2016-01-25,10,Completed,136955,GO-TIX
2016-01-25,40,Failed/Timeout,68250,GO-TIX
2016-01-26,150,Cancelled,0,GO-TIX
2016-01-26,20,Completed,71663,GO-TIX
2016-01-26,30,Failed/Timeout,11830,GO-TIX
2016-01-27,280,Cancelled,0,GO-TIX
2016-01-27,20,Completed,110565,GO-TIX
2016-01-27,30,Failed/Timeout,49140,GO-TIX
2016-01-28,180,Cancelled,0,GO-TIX
2016-01-28,10,Completed,63473,GO-TIX
2016-01-28,40,Failed/Timeout,0,GO-TIX
2016-01-29,230,Cancelled,0,GO-TIX
2016-01-29,20,Completed,61198,GO-TIX
2016-01-29,30,Failed/Timeout,45500,GO-TIX
2016-01-30,210,Cancelled,0,GO-TIX
2016-01-30,10,Completed,91455,GO-TIX
2016-01-30,20,Failed/Timeout,0,GO-TIX
2016-01-31,260,Cancelled,0,GO-TIX
2016-01-31,10,Completed,140140,GO-TIX
2016-01-31,20,Failed/Timeout,330785,GO-TIX
2016-02-01,260,Cancelled,0,GO-TIX
2016-02-01,10,Completed,40950,GO-TIX
2016-02-01,60,Failed/Timeout,0,GO-TIX
2016-02-02,340,Cancelled,0,GO-TIX
2016-02-02,80,Completed,183638,GO-TIX
2016-02-02,100,Failed/Timeout,43862,GO-TIX
2016-02-03,430,Cancelled,0,GO-TIX
2016-02-03,90,Completed,72800,GO-TIX
2016-02-03,140,Failed/Timeout,1268813,GO-TIX
2016-02-04,380,Cancelled,0,GO-TIX
2016-02-04,150,Completed,194285,GO-TIX
2016-02-04,70,Failed/Timeout,230230,GO-TIX
2016-02-05,350,Cancelled,0,GO-TIX
2016-02-05,180,Completed,109610,GO-TIX
2016-02-05,80,Failed/Timeout,745654,GO-TIX
2016-02-06,350,Cancelled,0,GO-TIX
2016-02-06,250,Completed,415506,GO-TIX
2016-02-06,40,Failed/Timeout,251160,GO-TIX
2016-02-07,270,Cancelled,0,GO-TIX
2016-02-07,210,Completed,167577,GO-TIX
2016-02-07,40,Failed/Timeout,37037,GO-TIX
2016-02-08,250,Cancelled,0,GO-TIX
2016-02-08,0,Completed,27300,GO-TIX
2016-02-08,10,Failed/Timeout,213850,GO-TIX
2016-02-09,260,Cancelled,0,GO-TIX
2016-02-09,10,Completed,26800,GO-TIX
2016-02-09,30,Failed/Timeout,63200,GO-TIX
2016-02-10,440,Cancelled,0,GO-TIX
2016-02-10,360,Completed,389116,GO-TIX
2016-02-10,30,Failed/Timeout,91000,GO-TIX
2016-02-11,570,Cancelled,0,GO-TIX
2016-02-11,670,Completed,369460,GO-TIX
2016-02-11,50,Failed/Timeout,0,GO-TIX
2016-02-12,440,Cancelled,0,GO-TIX
2016-02-12,520,Completed,17063,GO-TIX
2016-02-12,40,Failed/Timeout,51188,GO-TIX
2016-02-13,330,Cancelled,0,GO-TIX
2016-02-13,270,Completed,124852,GO-TIX
2016-02-13,50,Failed/Timeout,538356,GO-TIX
2016-02-14,290,Cancelled,0,GO-TIX
2016-02-14,10,Completed,216307,GO-TIX
2016-02-14,20,Failed/Timeout,299936,GO-TIX
2016-02-15,280,Cancelled,0,GO-TIX
2016-02-15,0,Completed,91000,GO-TIX
2016-02-15,30,Failed/Timeout,10920,GO-TIX
2016-02-16,240,Cancelled,0,GO-TIX
2016-02-16,30,Completed,67340,GO-TIX
2016-02-16,30,Failed/Timeout,21658,GO-TIX
2016-02-16,0,Other,9100,GO-TIX
2016-02-17,340,Cancelled,0,GO-TIX
2016-02-17,30,Completed,29939,GO-TIX
2016-02-17,60,Failed/Timeout,30849,GO-TIX
2016-02-18,320,Cancelled,0,GO-TIX
2016-02-18,50,Completed,197789,GO-TIX
2016-02-18,50,Failed/Timeout,493038,GO-TIX
2016-02-19,300,Cancelled,0,GO-TIX
2016-02-19,20,Completed,343616,GO-TIX
2016-02-19,40,Failed/Timeout,55510,GO-TIX
2016-02-20,320,Cancelled,0,GO-TIX
2016-02-20,10,Completed,67704,GO-TIX
2016-02-20,30,Failed/Timeout,66430,GO-TIX
2016-02-21,260,Cancelled,0,GO-TIX
2016-02-21,20,Completed,693875,GO-TIX
2016-02-21,40,Failed/Timeout,1547000,GO-TIX
2016-02-21,0,Other,13650,GO-TIX
2016-02-22,240,Cancelled,0,GO-TIX
2016-02-22,20,Completed,794157,GO-TIX
2016-02-22,50,Failed/Timeout,2120118,GO-TIX
2016-02-23,270,Cancelled,0,GO-TIX
2016-02-23,60,Completed,3290442,GO-TIX
2016-02-23,80,Failed/Timeout,4774433,GO-TIX
2016-02-24,250,Cancelled,0,GO-TIX
2016-02-24,40,Completed,2128563,GO-TIX
2016-02-24,70,Failed/Timeout,1911437,GO-TIX
2016-02-25,340,Cancelled,0,GO-TIX
2016-02-25,50,Completed,3642794,GO-TIX
2016-02-25,60,Failed/Timeout,1729291,GO-TIX
2016-02-26,220,Cancelled,0,GO-TIX
2016-02-26,30,Completed,3827706,GO-TIX
2016-02-26,90,Failed/Timeout,8939622,GO-TIX
2016-02-27,370,Cancelled,0,GO-TIX
2016-02-27,110,Completed,10206957,GO-TIX
2016-02-27,210,Failed/Timeout,32410997,GO-TIX
2016-02-28,320,Cancelled,0,GO-TIX
2016-02-28,100,Completed,10559440,GO-TIX
2016-02-28,160,Failed/Timeout,18966162,GO-TIX
2016-02-29,280,Cancelled,0,GO-TIX
2016-02-29,100,Completed,11302409,GO-TIX
2016-02-29,210,Failed/Timeout,37537109,GO-TIX
2016-03-01,350,Cancelled,0,GO-TIX
2016-03-01,130,Completed,8413705,GO-TIX
2016-03-01,160,Failed/Timeout,15507892,GO-TIX
2016-03-02,360,Cancelled,0,GO-TIX
2016-03-02,140,Completed,2177093,GO-TIX
2016-03-02,270,Failed/Timeout,16632288,GO-TIX
2016-03-03,280,Cancelled,0,GO-TIX
2016-03-03,100,Completed,160160,GO-TIX
2016-03-03,70,Failed/Timeout,1055009,GO-TIX
2016-03-04,210,Cancelled,0,GO-TIX
2016-03-04,80,Completed,187779,GO-TIX
2016-03-04,60,Failed/Timeout,1459913,GO-TIX
2016-03-05,240,Cancelled,0,GO-TIX
2016-03-05,80,Completed,23478,GO-TIX
2016-03-05,40,Failed/Timeout,819000,GO-TIX
2016-03-06,220,Cancelled,0,GO-TIX
2016-03-06,40,Completed,37128,GO-TIX
2016-03-06,70,Failed/Timeout,2929199,GO-TIX
2016-03-07,210,Cancelled,0,GO-TIX
2016-03-07,30,Completed,101147,GO-TIX
2016-03-07,60,Failed/Timeout,1383519,GO-TIX
2016-03-08,210,Cancelled,0,GO-TIX
2016-03-08,10,Completed,49777,GO-TIX
2016-03-08,80,Failed/Timeout,2996949,GO-TIX
2016-03-09,190,Cancelled,0,GO-TIX
2016-03-09,30,Completed,71026,GO-TIX
2016-03-09,50,Failed/Timeout,1959458,GO-TIX
2016-03-10,180,Cancelled,0,GO-TIX
2016-03-10,30,Completed,85358,GO-TIX
2016-03-10,50,Failed/Timeout,1854899,GO-TIX
2016-03-11,150,Cancelled,0,GO-TIX
2016-03-11,30,Completed,45500,GO-TIX
2016-03-11,20,Failed/Timeout,99099,GO-TIX
2016-03-12,160,Cancelled,0,GO-TIX
2016-03-12,30,Completed,20475,GO-TIX
2016-03-12,20,Failed/Timeout,115070,GO-TIX
2016-03-13,150,Cancelled,0,GO-TIX
2016-03-13,20,Completed,27300,GO-TIX
2016-03-13,30,Failed/Timeout,206479,GO-TIX
2016-03-14,160,Cancelled,0,GO-TIX
2016-03-14,110,Completed,47320,GO-TIX
2016-03-14,20,Failed/Timeout,164028,GO-TIX
2016-03-15,190,Cancelled,0,GO-TIX
2016-03-15,240,Completed,302120,GO-TIX
2016-03-15,30,Failed/Timeout,422604,GO-TIX
2016-03-16,190,Cancelled,0,GO-TIX
2016-03-16,200,Completed,18200,GO-TIX
2016-03-16,40,Failed/Timeout,63427,GO-TIX
2016-03-17,180,Cancelled,0,GO-TIX
2016-03-17,240,Completed,9100,GO-TIX
2016-03-17,70,Failed/Timeout,296751,GO-TIX
2016-03-18,170,Cancelled,0,GO-TIX
2016-03-18,90,Completed,86450,GO-TIX
2016-03-18,40,Failed/Timeout,385749,GO-TIX
2016-03-19,180,Cancelled,0,GO-TIX
2016-03-19,30,Completed,9100,GO-TIX
2016-03-19,20,Failed/Timeout,222677,GO-TIX
